"event_id","venue_id","segment_id","genre_id","subgenre_id","type_id","subtype_id","promoter_id","box_office_phone_number","box_office_open_hours","box_office_accepted_payment","box_office_will_call_detail","min_price","max_price","average_price","price_currency","event_date","sales_duration_days","event_sales_start_date","event_sales_end_date","current_date"
"k7vGFbCwb5sUp","KovZpZAEAEtA","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ","653","For more information please visit paramountny.com VIP Seating and Packages: Please call 631-673-7300 or visit paramountny.com",,"Cash, Visa, MasterCard, Discover & American Express","Location : Main Lobby Open: 90 minutes prior to show or event","44.5","79.0","61.75","USD","2024-10-25 00:00:00.000","97","2024-07-19 14:00:00.000","2024-10-25 00:00:00.000","2024-10-16"
"vvG1VZb1Xw_3Fg","KovZpZAEAFAA","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ","653","(305) 358-7550 General Park Information VIP SEATING PACKAGES: please call 1.888.MY-LN-TIX","For the safety of our employees and guests, the box office will be closed until further notice. Please keep checking back here for updates as to when we re-open. We appreciate your understanding.","Cash, American Express, Visa, Mastercard, Discover. Matching Photo ID required with all credit card purchases.","Location: Box Office Available day of show only from 3pm. Guest needs order number, purchasing credit card and matching photo ID.","29.5","69.5","49.5","USD","2024-10-25 00:00:00.000","155","2024-05-22 14:00:00.000","2024-10-25 02:00:00.000","2024-10-16"
"G5vzZboeYFgJS","KovZpZAE6eJA","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ","653","(303)837-0360 main business #.","The Fillmore Auditorium Box Office Hours are: Fridays 12PM-6PM 3 Hours before doors open on event days though show time.","The box office accepts MasterCard, Visa, Amx, Discover. We have gone cashless at our box office window.","Available on the evening of the show only approximately 30 minutes prior to the doors opening.","39.5","59.5","49.5","USD","2024-10-25 00:30:00.000","62","2024-08-23 16:00:00.000","2024-10-25 02:30:00.000","2024-10-16"
"vvG1bZb2rrK7Bx","KovZpZA6AJ7A","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ","653","314.726.6161","The Pageant & Delmar Hall Box Offices open 2 hours prior to the scheduled event door time. The Pageant Box Office is also open on Tuesdays and Fridays from 10am to 4pm. Please note that phone sales are not available. Additional information available here: www.thepageant.com.","Cash, Visa, Mastercard, American Express, and Discover. Please note: all tickets carry fees. Tickets purchased with cash at the box office are discounted to face value.","For those who purchase tickets in advance and choose will call delivery, tickets can be picked up on the day of the show at the box office starting two hours prior to the scheduled door time. The purchaser must present their valid photo ID along with the credit debit card used for the transaction in order to pick up the tickets. The Pageant can only release the tickets to the purchaser with proof of ID, and cannot release tickets to third parties, no exceptions. If the will call order name must be changed, the purchaser can call Ticketmaster at 1.800.653.8000 to request a will call name change or log-in to their Ticketmaster account and click transfer tickets. Any name changes done via Ticketmasters phone system must be completed at least 24 hours prior to the show.","46.0","46.0","46.0","USD","2024-10-25 01:00:00.000","83","2024-08-02 15:00:00.000","2024-10-25 01:00:00.000","2024-10-16"
"G5vYZb5MWEJed","KovZpZAFadlA","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ","824",,"The Box Office, located on the north side of the Greek Theatre, is open on the day/night of performances only. Ticket sales and will call pickup are available 1.5 hours prior to showtime. If there are still tickets available to purchase on the day of the event, you may purchase them in person at the box office. Some shows sell very quickly and do not always have tickets available on the day of the show, so we suggest you buy tickets ahead of time. Service Charge free tickets may be purchased, in advance, in person, at Cal Performances Box Office located off Bancroft St. on the UC Berkeley Campus in Zellerbach Hall. Please note: Presale tickets are not available at this box office. The Cal Performances Box Office can be reached at (510) 642-9988 and is open: TUE - FRI / 12:00PM-5:30PM SAT - SUN / 1:00PM-5:00PM CLOSED MONDAYS AND HOLIDAYS Service Charge free tickets may also be purchased, in advance, in person, at The Fox Theater Box Office located at 1807 Telegraph Avenue in Oakland. The box office is open from 12p-7p every Friday (with the exception of some holidays) and during any show at the Fox Theater.","Cash, Visa, Mastercard, American Express & Discover","Will Call tickets may be picked up at the Box Office, located at the North Gate entrance to the Greek Theatre beginning 1.5 hours prior to show time. Photo ID required.","59.5","59.5","59.5","USD","2024-10-25 01:30:00.000","132","2024-06-14 17:00:00.000","2024-10-25 02:00:00.000","2024-10-16"
"vvG1IZb2X_3xBS","KovZpZAEAltA","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ","653","(619) 299-2583","Due to the ongoing global pandemic, and to protect the health and safety of our guests and venue staff members, the box office At House of Blues San Diego will be open on-day-of-show only. If you’d like to purchase tickets, please visit us at www.livenation.com. If you’re looking to obtain a refund for a show that was either canceled, postponed or rescheduled, please visit us at www.livenation.com/refund for more information. We look forward to seeing you at our next show at House of Blues San Diego.","Box Office accepts CASH, VISA, MASTERCARD, AMERICAN EXPRESS, DISCOVER","Will Call tickets can be picked up at the Box Office. Customer must present actual credit card, confirmation number, and photo ID. BOX OFFICE LOCATION: Main Entrance on 6th Avenue. There is a Public breezeway between 5th and 6th.","25.0","75.0","50.0","USD","2024-10-25 02:00:00.000","76","2024-08-09 17:00:00.000","2024-10-25 04:00:00.000","2024-10-16"
"vvG10ZbCR02qGw","KovZ917AJ5H","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ",,,,,,"30.0","30.0","30.0","USD","2024-10-25 04:30:00.000","104","2024-07-12 17:00:00.000","2024-10-25 06:30:00.000","2024-10-16"
"1AYZk7tGkdowfv9","KovZ917AiMF","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ","653",,,,,"29.99","239.99","134.99000549316406","USD","2024-10-25 22:00:00.000","42","2024-09-13 14:00:00.000","2024-10-25 22:00:00.000","2024-10-16"
"vv17FZb8GkDlSMbt","KovZpZAdJ16A","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ","494","(601) 743-3069","Location : Wednesday - Friday; 11:00am - 5pm. Open all evenings until 11pm on nights of shows.","Cash, Visa, Mastercard","Pick-up tickets beginning when doors open CUSTOMER MUST PRESENT THE ACTUAL CREDIT CARD USED TO PLACE ORDER AND A PHOTO I.D.","28.0","28.0","28.0","USD","2024-10-25 22:30:00.000","71","2024-08-15 15:00:00.000","2024-10-25 22:30:00.000","2024-10-16"
"vv1AFZk7yGkdatNSe","KovZpZAEAkEA","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ","653","313-961-8961","SERVICE FEE FREE tickets for Saint Andrew's Hall and The Shelter can be purchased at The Fillmore Detroit box office Wednesdays and Fridays from 12pm-6pm. Please call (313) 961-8961 for questions concerning ticket availability. The Saint Andrews Hall box office opens prior to door time, though the time fluctuates from show to show, please call the venue to see exact times that it will be open in order to accommodate any requests that you may have.","Cash and Credit","Tickets can be picked up beginning at doors open at the main entrance, bring Identification, charge card, and confirmation number.","39.5","39.5","39.5","USD","2024-10-25 23:00:00.000","21","2024-10-04 14:00:00.000","2024-10-26 01:00:00.000","2024-10-16"
"vvG1zZb1kLySEu","KovZ917AOz0","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ","5694","404-577-8178","Monday-Friday; 11:00am-7:00pm. Open all evening until 2am on night of shows.","Cash, Visa, Mastercard",,"27.5","27.5","27.5","USD","2024-10-25 23:00:00.000","161","2024-05-17 16:00:00.000","2024-10-25 23:00:00.000","2024-10-16"
"17FOvOG6CJqc-3y","KovZpZAFFnaA","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ","494","(904) 209-0367","Mon-Fri – 10:00am – 6:00pm Sat - 9:00am – 5:00pm Sun – Closed Group Sales: Please call Box Office to inquire. **Closed on all St Johns County Holidays **Open until 1 hour after event time on event days.","Cash, Visa, MasterCard, Discover, American Express","Location: left two windows of the box office Opens: 2 hour prior to show time Customer must present the actual credit card used for the purchase, a photo ID and Ticketmaster account confirmation number in order to receive tickets.","57.0","107.0","82.0","USD","2024-10-25 23:30:00.000","99","2024-07-18 14:00:00.000","2024-10-25 23:30:00.000","2024-10-16"
"vvG1zZbuJgM3ka","KovZ917A0Wp","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ","494",,,,,"60.0","150.0","105.0","USD","2024-10-25 23:30:00.000","114","2024-07-03 16:00:00.000","2024-10-26 00:30:00.000","2024-10-16"
"G5dIZb8gDRv8w","KovZ917A58V","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ","675",,,,,"26.0","26.0","26.0","USD","2024-10-26 00:00:00.000","63","2024-08-23 15:00:00.000","2024-10-26 02:00:00.000","2024-10-16"
"G5vVZb3mQB-A9","KovZpZAE6e6A","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ","494","Please contact Premier Theater at Foxwoods Resort Casino by emailing your request to: FWTicket@foxwoods.com.","Box Office will open at 2PM on show nights and will close one hour after the advertised show start time.","Cash, Visa, Mastercard, Discover, Diners Club, & American Express",,"35.0","95.0","65.0","USD","2024-10-26 00:00:00.000","42","2024-09-13 14:00:00.000","2024-10-26 02:00:00.000","2024-10-16"
"k7vGFbCRuBICR","KovZ917ACzf","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ","494",,,,,"45.0","75.0","60.0","USD","2024-10-26 00:00:00.000","98","2024-07-19 14:00:00.000","2024-10-26 00:00:00.000","2024-10-16"
"vvG1VZb8EeHx4i","KovZpZAEkAvA","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ","653","(813) 974-3004 – Yuengling Center Box Office (813) 974-3002 – USF Athletics Ticket Office (813) 974-3111 – Yuengling Center Administration","10:00am-5:00pm Tuesday-Friday Day of Event: hours vary with event time. Please call (813)974-3004 for specifics. Ticket Sales and Will Call are located at Gate A on the southwest corner of the arena. Student tickets, Media Will Call, and Corral events may be located at Gates B or C, depending on the event.","Cash, Visa, MasterCard, Discover, American Express","Location: Main Box Office at Gate A Open: normal Box Office hours on event day Customer must present the actual credit card used for the purchase, a photo ID and Ticketmaster account order number in order to receive tickets","35.25","75.25","55.25","USD","2024-10-26 00:00:00.000","70","2024-08-16 14:00:00.000","2024-10-26 02:00:00.000","2024-10-16"
"vvG1fZbGwbK6aO","KovZ917AOr1","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ","653","812-988-5323","Tuesday-Friday 10:00 a.m.-5:00p.m. Saturday - Mondays: Open only on event days (4p.m. until 30 minutes after headliner begins).","Visa, MasterCard, American Express, Discover, Cash","Will call will be available 10 days before the event.","25.0","45.0","35.0","USD","2024-10-26 00:00:00.000","126","2024-06-21 14:00:00.000","2024-10-26 02:00:00.000","2024-10-16"
"vvG1zZboLrJkod","KovZpZAFF1tA","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ","494","404-885-1365","Hours : Monday - Friday 11:00am - 6:00pm","Cash, Visa, MasterCard, American Express, Discover","Will Call is available 2 hours prior to the event. PLEASE BRING A PICTURE ID, THE ACTUAL CREDIT CARD USED TO PURCHASE THE TICKETS, AND YOUR ORDER NUMBER.","40.0","40.0","40.0","USD","2024-10-26 00:00:00.000","56","2024-08-30 16:00:00.000","2024-10-26 02:00:00.000","2024-10-16"
"1AeZZb8GkwB6-u0","KovZpZAE7IJA","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ",,,,,,"39.5","39.5","39.5","USD","2024-10-26 01:00:00.000","70","2024-08-16 15:00:00.000","2024-10-26 03:00:00.000","2024-10-16"
"G5dIZb5E3APHK","KovZpZAJJtIA","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ","494","(956) 843-6688","Box Office Location: The box office is located ON THE FRONT OF THE State Farm Arena facing 10th Street. Box Office Phone Number: (956) 843-6688 Box Office Hours: Monday – Friday, 8:30am – 5:30pm Saturday - Open at 12 noon ONLY if an event is scheduled Sunday – Open at 12 noon ONLY if an event is scheduled Open 10:00 am for Saturday show on-sales","Cash, Visa, MasterCard, American Express, Discover. Checks are NOT accepted.",,"32.5","192.5","112.5","USD","2024-10-26 01:00:00.000","133","2024-06-14 15:00:00.000","2024-10-26 02:00:00.000","2024-10-16"
"G5vYZboQ_0eiW","KovZpZAEF76A","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ","6192","(916) 701-5401","Monday thru Friday 10am to 5pm Saturday & Sunday Closed Saturday and Sunday Event Day Hours 12pm to Event Time","The Box Office is now cashless. ONLY accept Mastercard, Visa, American Express, Discover, Apple Pay and Samsung Pay","Will Call tickets may be picked-up at the Golden 1 Center box office if a valid government issued photo I.D. that matches the name on the order, the credit card used to make the purchase, and the confirmation number given at the time of purchase are provided. VIP PACKAGES are subject to the package providers rules for pick up. Once the Will Call window closes, unclaimed tickets will be available through the end of the show at the Guest Services Booth at Section 109, please enter at the Media entrance near the box office. For the box office to release tickets not in your name you need to submit a written letter of authorization along with a copy of the driver’s license of the party whose name is on the account. Tickets are not accepted for Will Call from patrons wishing to leave tickets for others.","49.5","229.5","139.5","USD","2024-10-26 02:00:00.000","49","2024-09-06 17:00:00.000","2024-10-26 03:00:00.000","2024-10-16"
"vv1ke8v-vzGA2voLC","KovZpZAEAl6A","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ","653","24hr Information, (213) 388-1400.","When is the box office open? Our box office is open on all show days starting 2 hours prior to the scheduled door time. To purchase tickets online, please visit Wiltern.com. If you're looking to obtain a refund for a show that was either canceled or rescheduled, visit www.livenation.com/refund for more information. We look forward to seeing you at one of our upcoming shows!","Visa, Mastercard, American Express, Discover, Apple Pay, & Google Pay. We do not accept checks. Please note – we are a CASHLESS venue in all areas EXCEPT the box office.",,"20.0","49.5","34.75","USD","2024-10-26 02:00:00.000","70","2024-08-16 17:00:00.000","2024-10-26 04:00:00.000","2024-10-16"
"k7vGFb1N_fMI8","KovZpaFPje","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ","653","(212) 777-6800 Concert Hotline: (212) 777-1224","Due to the ongoing global pandemic, and to protect the health and safety of our guests and venue staff members, the box office at Irving Plaza will be open on day-of-show only. If you're looking to purchase tickets, we ask you to visit us at www.livenation.com . If you're looking to obtain a refund for a show that was either canceled or rescheduled, please visit www.livenation.com/refund for more information. We look forward to seeing you at our next show at Irving Plaza.","American Express, Visa, Mastercard","Pick up tickets at door times. The customer must present the actual credit card used to place the order and a photo ID.","25.0","55.0","40.0","USD","2024-10-26 22:30:00.000","162","2024-05-17 14:00:00.000","2024-10-27 00:30:00.000","2024-10-16"
"vvG1OZb2NLsNVo","KovZpZAEAktA","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ","653","313-961-5451","Wednesday/Friday from 12pm - 6pm and on event days 2 hours prior to door time.","The Box Office accepts cash and all major credit cards.","Will Call tickets can be picked up at the Fillmore Box Office 2 hours prior to door time. Customers must present a picture ID and the confirmation number.","27.75","46.0","36.875","USD","2024-10-26 23:00:00.000","85","2024-08-02 14:00:00.000","2024-10-27 01:00:00.000","2024-10-16"
"1AeFZb3GkUae-u4","KovZpZAEkJeA","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ","494","(407) 351-LIVE (5483)","Open 7 days a week from 10:00am-9:00pm","Cash, Visa, MasterCard, American Express, Travellers Checks, Discover","Location: box office Opens: 90 minutes prior to event Customer must present the actual credit card used for the purchase, a photo ID and Ticketmaster account confirmation number in order to receive tickets.","40.0","58.0","49.0","USD","2024-10-26 23:30:00.000","40","2024-09-16 15:00:00.000","2024-10-26 23:30:00.000","2024-10-16"
"17A8vOG6u3QkwBF","KovZ917A3Y7","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ","494",,,,,"45.0","75.0","60.0","USD","2024-10-27 00:00:00.000","120","2024-06-28 14:00:00.000","2024-10-27 02:00:00.000","2024-10-16"
"G5eVZbGBkhxUy","KovZpZAFAlIA","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ",,"843-679-4525","The physical box office will only be open on Ticketed Event days & Public On-Sale days but will be closed at other times. Hours will vary on Event days. Box office hours are subject to change without notice.","Visa, Mastercard, Discover and American Express","Located at the Box Office. Tickets can be picked up during regular box office hours, after they have been verified by Ticketmaster. PLEASE BRING A PICTURE ID, THE ACTUAL CREDIT CARD USED TO PURCHASE THE TICKETS, AND YOUR ORDER NUMBER.","59.0","179.0","119.0","USD","2024-10-27 00:00:00.000","127","2024-06-21 14:00:00.000","2024-10-27 02:00:00.000","2024-10-16"
"vv17bZboGkMURERI","KovZpZAantEA","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ","172","(573) 874-1944",,,,"36.0","91.5","63.75","USD","2024-10-27 00:00:00.000","50","2024-09-06 18:00:00.000","2024-10-27 01:00:00.000","2024-10-16"
"vv1AeZk7eGkePQ_18","KovZpZAEktdA","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ","653",,"2 hours prior to doors on show nights only","Cash, VISA, Mastercard, AMX, Discover","Located directly at the Box Office. The original purchaser must bring their credit card and a valid form of identification in order to pick up their tickets.","20.0","22.0","21.0","USD","2024-10-27 00:00:00.000","78","2024-08-09 14:30:00.000","2024-10-27 02:00:00.000","2024-10-16"
"vvG17ZbGzj-5bP","KovZpa4tUe","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ","494","(781) 599-SHOW (7469)","The Lynn Auditorium is located within Lynn City Hall at 3 City Hall Square Lynn, MA 01901 Tickets available in the Community Development Office (room 311): Mon, Wed & Thurs 8:30am-4:00pm; Tues 8:30am-8:00pm; Fri 8:30am-12:30pm. Tickets are also available at the ticket booths located in the main lobby during onsales and on event days.","Cash, VISA, MC, DSC, personal check*","Available on the night of shows in the lobby.","47.0","107.0","77.0","USD","2024-10-27 00:00:00.000","121","2024-06-27 14:00:00.000","2024-10-27 00:00:00.000","2024-10-16"
"G5dIZb2LJjMXC","KovZpZAJEFJA","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ","653",,,,,"89.5","336.5","213.0","USD","2024-10-27 00:30:00.000","85","2024-08-02 15:00:00.000","2024-10-27 02:00:00.000","2024-10-16"
"G5dIZb5YlfkJi","KovZpZAJE7kA","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ","653","(956)791-9192 or (956) 523-7700","HOURS: 10AM - 6PM MONDAY THRU FRIDAY. OPEN LATE EVENT NIGHT AND ON PERFORMANCE WEEKENDS","Cash, American Express, Visa, MasterCard, and Discover.","PICK UP AT WILL CALL 2 HOURS PRIOR TO THE PERFORMANCE TIME AT THE BOX OFFICE. PLEASE ALLOT EXTRA TIME FOR WILL CALL AND EVERYONE MUST PRESENT THE ACTUAL CREDIT CARD USED AND PICTURE ID TO RECEIVE THE TICKETS.","39.5","199.5","119.5","USD","2024-10-27 01:00:00.000","134","2024-06-14 15:00:00.000","2024-10-27 02:00:00.000","2024-10-16"
"G5viZb39UCdcl","KovZ917APep","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ","653",,,,,"20.0","40.0","30.0","USD","2024-10-27 01:00:00.000","43","2024-09-13 15:00:00.000","2024-10-27 03:00:00.000","2024-10-16"
"G5viZb8MuXM_G","KovZpa3tGe","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ",,"504 528-9JOY(9569)","2 hours prior to show time. Day of Show only",,"Location : ticket window Opens: 2 hours before the show","39.5","59.5","49.5","USD","2024-10-27 01:00:00.000","71","2024-08-16 15:00:00.000","2024-10-27 05:00:00.000","2024-10-16"
"vvG1jZbGSNIS0n","KovZ917AQBC","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ","172","Contact The Sylvee box office for event information at (608) 709-8157","Box Office hours are Wednesday, Friday and Saturday from 10AM to 3PM and on all event days from 2 hours prior to showtime until the headlining act goes on stage.","The Box Office accepts MasterCard, Visa, Discover, and American Express payments. The venue is a cashless facility and will NOT accept cash or checks.","Available on the day of the show. Customer must have actual credit card, picture ID and order number.","20.0","94.5","57.25","USD","2024-10-27 01:00:00.000","127","2024-06-21 15:00:00.000","2024-10-27 02:00:00.000","2024-10-16"
"vvG1iZb630Woq1","KovZpZAEA6FA","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ","653","Information: (951) 779-9800","Due to the ongoing global pandemic, and to protect the health and safety of our guests and venue staff members, the box office at Riverside Municipal Auditorium will be open on-day-of-show only. If you would like to purchase tickets, please visit us at www.livenation.com. If you are looking to obtain a refund for a show that was either canceled, postponed or rescheduled, please visit us at www.livenation.com/refund for more information. We look forward to seeing you at our next show at the RMA.","Cash, Visa, MC, AMEX, and Discover cards. No checks or Live Nation/Ticketmaster gift cards.","Will Call is available at the box office 1-2 hours prior to door time. Valid photo ID of account holder is required to pick up tickets. For additional inquiries, contact the box office at 951-779-9800.","42.5","42.5","42.5","USD","2024-10-27 01:30:00.000","211","2024-03-29 17:00:00.000","2024-10-27 03:30:00.000","2024-10-16"
"vvG1iZb8rT_-J0","KovZ917AxAB","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ","653","619-239-8836. Please note that orders will not be accepted over the phone.","Our box office is open on show nights, beginning 2 hours before doors and open till late. To purchase tickets online, please visit ObservatorySD.com. If you have any questions or need further assistance, please email us at observatorysdboxoffice@livenation.com. If you would like to call us during box office operating hours, our phone number is (619) 239-8836.","Cash, Visa, MC, AMEX, and Discover cards. No checks or Live Nation/Ticketmaster gift cards.","Will Call is available at the box office 2 hours prior to door time. Valid photo ID of account holder is required to pick up tickets. For additional inquiries, contact the box office at 619-239-8836.","34.5","64.5","49.5","USD","2024-10-27 02:00:00.000","71","2024-08-16 17:00:00.000","2024-10-27 04:00:00.000","2024-10-16"
"vvG1FZbG9CkzN2","KovZ917Amhj","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ","653",,,,,"15.0","25.0","20.0","USD","2024-10-27 16:00:00.000","143","2024-06-05 21:00:00.000","2024-10-27 20:00:00.000","2024-10-16"
"vv1kvOv-7FGA5gAH-","KovZ917AtLX","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ","653",,"2 Hours before doors on Show/Event Days","The venue accepts the following methods of payment: VISA, Mastercard, AMX, Discover.","Will call tickets can only be picked up at the venue Box Office on the night of the event. Acceptable forms of identification include: a valid passport, a valid U.S. driver's license or military identification card with a date of birth and a photo, or an official U.S. state issued identification card. Please note that will call tickets will not be distributed prior to the day of the event.","39.5","59.5","49.5","USD","2024-10-27 23:00:00.000","65","2024-08-23 15:00:00.000","2024-10-28 01:00:00.000","2024-10-16"
"vvG1OZb2la_VL1","KovZpZAEAkEA","KZFzniwnSyZfZ7v7nJ","KnvZfZ7vAv1","KZazBEonSMnZfZ7vaa1","KZAyXgnZfZ7v7nI","KZFzBErXgnZfZ7v7lJ","653","313-961-8961","SERVICE FEE FREE tickets for Saint Andrew's Hall and The Shelter can be purchased at The Fillmore Detroit box office Wednesdays and Fridays from 12pm-6pm. Please call (313) 961-8961 for questions concerning ticket availability. The Saint Andrews Hall box office opens prior to door time, though the time fluctuates from show to show, please call the venue to see exact times that it will be open in order to accommodate any requests that you may have.","Cash and Credit","Tickets can be picked up beginning at doors open at the main entrance, bring Identification, charge card, and confirmation number.","39.5","39.5","39.5","USD","2024-10-27 23:00:00.000","86","2024-08-02 14:00:00.000","2024-10-28 01:00:00.000","2024-10-16"
